"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4282931";"";"None";"559.74";"2";"5.41";"9";"CCCCc1nc(C)c(CC(=S)N(C)CC(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4267128";"Antagonist activity at type-1 angiotensin 2 receptor (unknown origin) by calcium mobilizing assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4265900";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"2.1"
"CHEMBL4293170";"";"None";"503.63";"1";"3.99";"6";"CCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1";"IC50";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4267128";"Antagonist activity at type-1 angiotensin 2 receptor (unknown origin) by calcium mobilizing assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4265900";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"4.7"
"CHEMBL4282573";"";"None";"517.66";"1";"4.24";"5";"Cc1nc(CC(C)C)n(Cc2ccc(-c3ccccc3-c3noc(=O)[nH]3)cc2)c(=O)c1CC(=S)N(C)C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4267128";"Antagonist activity at type-1 angiotensin 2 receptor (unknown origin) by calcium mobilizing assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4265900";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";""
"CHEMBL3640126";"";"None";"594.62";"2";"5.18";"BDBM99947";"O=C(Cn1c(=O)c2cc(C3CC3)sc2n(Cc2ccc(-c3ccccc3-c3nc(=O)o[nH]3)cc2)c1=O)c1ccc(F)cc1";"IC50";"'='";"1.1";"nM";"8.96";"";"216945";"UO_0000065";"15.07";"0.28";"3.78";"7.47";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.1"
"CHEMBL3640153";"";"None";"656.69";"3";"5.30";"BDBM99974";"CCc1cc2c(=O)n(CC(OC(C)=O)c3ccc(OC)cc3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"1.3";"nM";"8.89";"";"216972";"UO_0000065";"13.53";"0.26";"3.59";"6.42";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.3"
"CHEMBL3640156";"";"None";"626.67";"2";"5.27";"BDBM99978";"CCCc1cc2c(=O)n(CC(=O)c3ccc(OC)cc3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"1.7";"nM";"8.77";"";"216975";"UO_0000065";"13.99";"0.27";"3.50";"6.79";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.7"
"CHEMBL3190827";"";"None";"304.37";"0";"4.91";"SID14735144";"Oc1c(/C=N/c2cccc3cccnc23)sc2ccccc12";"IC50";"'='";"2779.0";"nM";"5.56";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.779"
"CHEMBL1487991";"";"None";"353.36";"0";"1.32";"SID49822704";"COc1ccc(S(=O)(=O)NNc2nc(C)cc(C)n2)cc1[N+](=O)[O-]";"IC50";"'='";"36727.0";"nM";"4.43";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"36.727"
"CHEMBL3208035";"";"None";"294.14";"0";"3.15";"SID49823896";"O=C(N/N=C/c1ccccn1)c1ccc(Cl)c(Cl)c1";"IC50";"'='";"4027.0";"nM";"5.39";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.027"
"CHEMBL1605686";"";"None";"191.26";"0";"1.22";"SID22413114";"Cn1cccc1/C=C(/C#N)C(N)=S";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1342221";"";"None";"436.49";"0";"3.01";"SID22401263";"COc1ccc(/C=C/C(=O)NC(=S)NNC(=O)c2c(-c3ccccc3)noc2C)cc1";"IC50";"'='";"35536.0";"nM";"4.45";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"35.536"
"CHEMBL1527013";"";"None";"315.20";"1";"5.16";"SID24791661";"Fc1ccc(NC(S)=Nc2ccc(Cl)cc2Cl)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1401122";"";"None";"376.32";"0";"2.22";"SID17386411";"Cc1nn(CCC(=O)NNC(S)=NCC(C)C)c(C)c1Br";"IC50";"'='";"15944.0";"nM";"4.80";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"15.944"
"CHEMBL1578651";"";"None";"413.93";"0";"4.90";"SID24822842";"CN(C)CCN(Cc1ccco1)C(=O)c1cc2c(Cl)nc3ccccc3c2s1";"IC50";"'='";"33842.0";"nM";"4.47";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"33.842"
"CHEMBL191";"LOSARTAN";"4.0";"422.92";"0";"4.27";"LOSARTAN";"CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1";"IC50";"'='";"16.2";"nM";"7.79";"";"";"UO_0000065";"18.42";"0.35";"3.52";"8.42";"1";"CHEMBL3757817";"Displacement of 125I-labelled Sar1-Ile8-angiotensin-2 from human AT1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751753";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";"";"16.2"
"CHEMBL3753007";"";"None";"614.71";"2";"5.72";"1n";"CCCc1nc2c(C)cc(C(=O)NCc3ccc(OC)cc3)cc2n1Cc1ccc(-c2ccccc2C(=O)Nc2nnn[nH]2)cc1";"IC50";"'='";"549.8";"nM";"6.26";"";"";"UO_0000065";"10.18";"0.19";"0.54";"4.48";"0";"CHEMBL3757817";"Displacement of 125I-labelled Sar1-Ile8-angiotensin-2 from human AT1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751753";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";"";"549.8"
"CHEMBL3754010";"";"None";"550.67";"2";"5.31";"1g";"CCCCNC(=O)c1cc(C)c2nc(CCC)n(Cc3ccc(-c4ccccc4C(=O)Nc4nnn[nH]4)cc3)c2c1";"IC50";"'='";"439.0";"nM";"6.36";"";"";"UO_0000065";"11.55";"0.21";"1.05";"4.87";"0";"CHEMBL3757817";"Displacement of 125I-labelled Sar1-Ile8-angiotensin-2 from human AT1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751753";"1";"Scientific Literature";"Medchemcomm";"2015";"None";"";"";"";"439.0"
"CHEMBL1972216";"";"None";"335.79";"0";"3.92";"SID49827053";"O=C(N/N=C(\c1ccccc1)c1ccccn1)c1ccccc1Cl";"IC50";"'='";"10166.0";"nM";"4.99";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"10.166"
"CHEMBL1599499";"";"None";"315.17";"0";"3.83";"SID49679699";"Cc1ccc(N=C2C(=O)Nc3ccc(Br)cc32)cc1";"IC50";"'='";"7758.0";"nM";"5.11";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.758"
"CHEMBL1337184";"";"None";"390.78";"0";"3.39";"SID17386727";"O=C(CCC(=O)OCC(=O)c1cccc([N+](=O)[O-])c1)Nc1ccccc1Cl";"IC50";"'='";"15047.0";"nM";"4.82";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"15.047"
"CHEMBL1984876";"";"None";"318.17";"0";"3.00";"SID49824246";"C/C(=N\NC(=O)c1cccc(Br)c1)c1ccccn1";"IC50";"'='";"3515.0";"nM";"5.45";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"3.515"
"CHEMBL1534477";"";"None";"390.78";"0";"2.33";"SID17431759";"O=C(Cc1ccccc1)NCC(=O)OCC(=O)c1ccc(Cl)c([N+](=O)[O-])c1";"IC50";"'='";"9369.0";"nM";"5.03";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"9.369"
"CHEMBL1545561";"";"None";"400.39";"0";"1.74";"SID17507140";"CC(C(=O)OCC(=O)c1cccc([N+](=O)[O-])c1)N1C(=O)C2C3CCC(C3)C2C1=O";"IC50";"'='";"24373.0";"nM";"4.61";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"24.373"
"CHEMBL2158330";"";"None";"340.40";"0";"3.61";"59";"Cc1ccnc(SCc2cc(=O)c(OCc3ccccc3)co2)n1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158328";"";"None";"431.85";"1";"5.02";"57";"Cc1ccc(SCc2cc(=O)c(OC(=O)c3ccc(Cl)c([N+](=O)[O-])c3)co2)cc1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158268";"";"None";"475.55";"0";"2.97";"24";"CCN(CC)S(=O)(=O)c1ccc(C(=O)Oc2coc(CSc3ncccn3)cc2=O)cc1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158272";"";"None";"413.41";"0";"3.47";"30";"Cc1ccnc(SCc2cc(=O)c(OC(=O)c3ccc(C)c([N+](=O)[O-])c3)co2)n1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL70789";"";"None";"679.81";"2";"7.08";"40";"CCCc1nc(CC)c(C(=O)OCc2ccccc2OC)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"14.71";"0.28";"2.92";"7.95";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.1"
"CHEMBL4861538";"";"None";"952.13";"2";"1.04";"8; SBL-AII-8";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)N[C@H]1Cc2c([nH]c3ccccc23)CN(CC(=O)N[C@@H](Cc2ccccc2)C(=O)O)C1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4812854";"Displacement of [125-I]-[Sar1, Ile8] from recombinant human AT1R transfected in human HEK293 cells incubated for 2 hrs by liquid scintillation counter analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4811266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"TIME = 2.0 hr";"";"";"10000.0"
"CHEMBL126170";"";"None";"532.65";"1";"4.70";"51";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2c[nH]c(C)n2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"245.0";"nM";"6.61";"";"";"UO_0000065";"12.41";"0.23";"1.91";"5.83";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"245.0"
"CHEMBL2263542";"";"None";"627.61";"2";"6.53";"44";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2CCc2csc(Br)c2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"25.4";"nM";"7.59";"";"";"UO_0000065";"12.10";"0.26";"1.07";"8.96";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"25.4"
"CHEMBL338123";"";"None";"548.71";"2";"6.04";"36";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2sccc2C)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"23.9";"nM";"7.62";"";"";"UO_0000065";"13.89";"0.27";"1.58";"8.99";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"23.9"
"CHEMBL123670";"";"None";"563.10";"2";"6.32";"20";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2ccc(Cl)cc2)n1Cc1ccc(C(=O)OC)cc1";"IC50";"'='";"17.6";"nM";"7.75";"";"";"UO_0000065";"13.77";"0.26";"1.43";"9.15";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"17.6"
"CHEMBL3640158";"";"None";"610.67";"2";"5.69";"BDBM99980";"CCc1cc2c(=O)n(-c3ccc4c(c3)CC(C)(C)O4)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3F)c2s1";"IC50";"'='";"1.2";"nM";"8.92";"";"216977";"UO_0000065";"14.61";"0.28";"3.23";"7.96";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.2"
"CHEMBL3640137";"";"None";"684.60";"2";"5.56";"BDBM99958";"COc1ccccc1C(=O)Cn1c(=O)c2cc(CC(F)(F)F)sc2n(Cc2c(F)cc(-c3ccccc3-c3nc(=O)o[nH]3)cc2F)c1=O";"IC50";"'='";"1.4";"nM";"8.85";"";"216956";"UO_0000065";"12.93";"0.25";"3.29";"6.85";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.4"
"CHEMBL3640144";"";"None";"618.68";"2";"4.62";"BDBM99965";"CCc1cc2c(=O)n(CC(=O)c3nc4ccccc4n3C)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3)c2s1";"IC50";"'='";"1.7";"nM";"8.77";"";"216963";"UO_0000065";"14.17";"0.27";"4.15";"6.36";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.7"
"CHEMBL3640148";"";"None";"560.63";"1";"3.39";"BDBM99969";"CCc1cc2c(=O)n(CC3(O)CCOCC3)c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3)c2s1";"IC50";"'='";"1.7";"nM";"8.77";"";"216967";"UO_0000065";"15.64";"0.30";"5.38";"6.63";"0";"CHEMBL3705302";"Binding Assay: Binding assay using human AT1.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639103";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.7"
